Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_WAVES,SQ_INSTS_VALU,SQ_INSTS_SALU,SQ_LDS_BANK_CONFLICT,FETCH_SIZE,WRITE_SIZE,TCC_HIT_sum,TCC_MISS_sum
10,"Cijk_Alik_Bljk_BBH_MT64x32x32_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR1_PGR1_PLR1_RK0_SU32_SUM0_SUS256_SVW4_TT8_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM8.kd",8,0,22,229164,229164,16384,64,14336,0,116,0,112,64,0x0,0x7f701d733e40,256,787968,871680,5898240,163866.1250000000,32.0000000000,37474.0000000000,2622381.0000000000
11,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,23,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,259158.0000000000,1311409.0000000000
12,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,24,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,257053.0000000000,1311409.0000000000
13,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,25,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,265204.0000000000,1311409.0000000000
14,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,26,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,268105.0000000000,1311409.0000000000
15,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,27,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,256087.0000000000,1311409.0000000000
16,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,28,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.0000000000,32.3437500000,138406.0000000000,1311344.0000000000
17,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,29,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.1875000000,32.4687500000,137984.0000000000,1311348.0000000000
18,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,30,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.2500000000,32.1875000000,140954.0000000000,1311345.0000000000
19,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,31,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.0000000000,32.3125000000,132173.0000000000,1311344.0000000000
20,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,32,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.4375000000,32.5000000000,134474.0000000000,1311346.0000000000
21,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,33,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.0625000000,32.3437500000,99011.0000000000,1311344.0000000000
22,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,34,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.0625000000,32.3750000000,94907.0000000000,1311344.0000000000
23,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,35,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.1875000000,32.0625000000,100074.0000000000,1311344.0000000000
24,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,36,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.0000000000,32.2500000000,105699.0000000000,1311344.0000000000
25,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,37,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.3125000000,32.1250000000,97395.0000000000,1311345.0000000000
26,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,38,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163880.5625000000,32.0000000000,146284.0000000000,1311505.0000000000
27,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,39,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163874.0000000000,32.0000000000,144520.0000000000,1311492.0000000000
28,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,40,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163882.0625000000,32.0000000000,141723.0000000000,1311537.0000000000
29,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,41,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163876.5000000000,32.0312500000,146067.0000000000,1311492.0000000000
30,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,42,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163871.8125000000,32.0312500000,149236.0000000000,1311478.0000000000
31,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,43,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163860.2500000000,32.0000000000,231863.0000000000,1311419.0000000000
32,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,44,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163860.0000000000,32.0000000000,228671.0000000000,1311419.0000000000
33,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,45,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163861.2500000000,32.0625000000,225044.0000000000,1311426.0000000000
34,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,46,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163860.5000000000,32.0000000000,229664.0000000000,1311427.0000000000
35,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,47,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163860.9375000000,32.0000000000,228302.0000000000,1311426.0000000000
36,"Cijk_Alik_Bljk_BBH_MT64x32x32_SE_AMAS3_BW_DTL0_BL1_DRB16_ALT_KME0_ETSP_EPS1_FL0_GRVW4_GSU1_ISA936_IU1_KME_GRCMn2_K1_KLA_LDL1_LRVW4_MAC_MMAC_BW1_MMAC_KM0_MMAC_KME1_NLCA1_NLCB1_OLDSR1_PGR1_PLR1_RK0_SU32_SUM0_SUS256_SVW4_TT8_4_TLM0_ULDSWM0_USFGRO0_USSB0_VAW2_VSn1_VW4_WG8_8_1_WGM8.kd",8,0,49,229164,229164,16384,64,14336,0,116,0,112,64,0x0,0x7f701d733e40,256,787968,871680,5898240,163866.0625000000,32.0000000000,41275.0000000000,2622376.0000000000
37,"void LLGemm1_kernel<c10::BFloat16, 4>(c10::BFloat16 const*, c10::BFloat16 const*, c10::BFloat16*, int) [clone .kd]",8,0,50,229164,229164,2621440,640,1024,0,28,0,32,64,0x0,0x7f70312781c0,40960,19218432,8396800,131072,163856.0625000000,32.0000000000,270646.0000000000,1311409.0000000000
38,"(anonymous namespace)::qwen35_gemv_wave1_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,51,229164,229164,1048576,256,0,0,20,0,16,64,0x0,0x7f7031277f80,16384,6455296,835584,0,163852.0625000000,32.9062500000,141599.0000000000,1311344.0000000000
39,"(anonymous namespace)::qwen35_gemv_wave2_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,52,229164,229164,2097152,256,512,0,20,0,16,64,0x0,0x7f7031277fc0,32768,7323648,983040,0,163852.0625000000,32.1875000000,100502.0000000000,1311344.0000000000
40,"(anonymous namespace)::qwen35_gemv_wave1_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,53,229164,229164,1048576,256,10240,0,24,0,32,64,0x0,0x7f7031278000,16384,6168576,720896,0,163870.2500000000,32.0000000000,144953.0000000000,1311535.0000000000
41,"(anonymous namespace)::qwen35_gemv_wave2_lds_kernel(__hip_bfloat16 const*, __hip_bfloat16 const*, __hip_bfloat16*) [clone .kd]",8,0,54,229164,229164,2097152,256,10752,0,24,0,32,64,0x0,0x7f7031278040,32768,7438336,1081344,0,163860.0000000000,32.0000000000,228775.0000000000,1311419.0000000000
